Indid	Sex	Ybirth	Fatid	Motid
43823	f	1971	10426	10427
43824	f	1972	10426	10427
43825	f	1979	10428	10429
43826	m	1973	10432	10431
43827	m	1974	10432	10431
43828	m	1971	10432	10433
43829	f	1972	10434	10435
43830	m	1974	10434	10435
43831	m	1975	10436	10437
43832	m	1974	10438	10439
43833	f	1964	10440	10441
43834	f	1973	10440	10441
43835	m	1975	10446	10447
43836	m	1977	10446	10447
43837	f	1948	10454	10455
43838	m	1951	10454	10455
43839	m	1964	10456	10457
43840	f	1966	10456	10457
43841	m	1968	10456	10457
43842	f	1968	10458	10459
43843	f	1970	10458	10459
43844	m	1972	10458	10459
43845	m	1974	10460	10461
43846	m	1976	10460	10461
43847	f	1978	10460	10461
43848	m	1966	10462	10463
43849	m	1970	10462	10463
43850	f	1972	10462	10463
43851	f	1965	10464	10465
43852	f	1967	10464	10465
43853	f	1975	10464	10466
43854	f	1977	10464	10466
43855	f	1948	10469	10470
43856	f	1950	10469	10470
43857	m	1952	10469	10470
43858	m	1955	10471	10472
43859	f	1968	10474	10475
43860	m	1969	10474	10475
43861	f	1972	10474	10475
43862	m	1930	10477	10478
43863	m	1937	10479	10480
43864	m	1938	10479	10480
43865	m	1940	10479	10480
43866	f	1942	10479	10480
43867	m	1906	11569	11570
43868	m	1907	11569	11570
43869	m	1910	11569	11570
43870	f	1913	11569	11570
43871	f	1915	11569	11570
43872	m	1916	11569	11570
43873	m	1920	11569	11570
43874	f	1941	10481	10482
43875	m	1942	10481	10482
43876	m	1944	10481	10482
43877	m	1947	10483	10484
43878	f	1949	10483	10484
43879	m	1951	10483	10484
43880	m	1953	10483	10484
43881	f	1955	10483	10484
43882	m	1949	10485	10486
43883	f	1953	10485	10486
43884	f	1958	10485	10486
43885	m	1959	10487	10488
43886	m	1964	10487	10488
43887	f	1960	10489	10490
43888	m	1963	10489	10490
43889	f	1965	10489	10490
43890	m	1966	10489	10490
43891	m	1911	10491	100492
43892	f	1914	10491	100492
43893	f	1915	10491	100492
43894	m	1917	10491	100492
43895	f	1921	10491	100492
43896	f	1911	10493	10494
43897	f	1915	10493	10494
43898	m	1911	10497	10498
43899	f	1898	10501	10502
43900	f	1900	10501	10502
43901	f	1903	10501	10502
43902	m	1965	10507	10508
43903	f	1967	10507	10508
43904	f	1969	10507	10508
43905	m	1964	10509	10510
43906	m	1967	10509	10510
43907	m	1959	10511	10512
43908	m	1960	10511	10512
43909	f	1977	10513	10514
43910	m	1979	10513	10514
43911	f	1913	10518	10519
43912	f	1918	10518	10519
43914	f	1927	10522	10523
43915	m	1890	10524	10525
43916	f	1893	10524	10525
43917	m	1907	10524	10525
43918	f	1925	10526	10527
43919	m	1912	10532	10533
43920	f	1916	10532	10533
43921	f	1892	10534	10535
43922	m	1896	10534	10535
43923	f	1921	10536	10537
43924	f	1924	10536	10537
43925	f	1926	10536	10537
43926	f	1929	10536	10537
43927	f	1845	10550	10551
43928	m	1849	10550	10551
43929	m	1971	10552	10553
43930	m	1977	10552	10553
43931	m	1984	10554	10555
43932	m	1986	10556	10557
43933	m	1988	10556	10557
43934	f	1990	10556	10557
43935	m	1888	10562	10563
43936	f	1923	10566	10567
43937	f	1914	10568	10569
43938	f	1929	10572	10573
43939	m	1928	10584	10585
43940	m	1950	10586	10587
43941	f	1911	10592	10593
43942	m	1925	10592	10593
43943	f	1865	10596	10597
43944	m	1868	10596	10597
43945	m	1873	10596	10597
43946	m	1876	10596	10597
43947	f	1879	10596	10597
43948	m	1883	10596	10597
43949	f	1914	11575	11576
43950	f	1912	11575	11576
43951	m	1915	11575	11576
43952	f	1917	11575	11576
43953	m	1919	11575	11576
43954	m	1922	11575	11576
43955	f	1923	11575	11576
43956	m	1925	11575	11576
43957	m	1883	10600	10601
43958	f	1921	11577	11578
43959	m	1923	11577	11578
43960	f	1924	11577	11578
43961	m	1925	11577	11578
43962	f	1930	11577	11578
43963	m	1931	11577	11578
43964	m	1933	11577	11578
43965	f	1888	10600	10601
43966	m	1892	10600	10601
43967	m	1894	10600	10601
43968	m	1902	10600	10601
43969	m	1905	10600	10601
43970	m	1907	10600	10601
43971	m	1823	10604	10605
43972	m	1824	10604	10605
43973	f	1827	10604	10605
43974	m	1829	10604	10605
43975	f	1918	10608	10609
43976	m	1924	10608	10609
43977	m	1931	10612	10613
43978	f	1933	10612	10613
43979	m	1942	10612	10613
43980	m	1952	10612	10613
43981	f	1952	10612	10613
43982	m	1927	10622	10623
43983	f	1958	10624	10625
43984	m	1915	10626	10627
43985	f	1915	10626	10627
43986	f	1935	11585	11586
43987	m	1951	11585	11586
43988	f	1945	11585	11586
43989	m	1937	11585	11586
43990	m	1903	11583	11584
43991	f	1906	11583	11584
43992	f	1908	11583	11584
43993	m	1911	11583	11584
43994	m	1903	10628	10629
43995	m	1905	10628	10629
43996	f	1909	10628	10629
43997	m	1914	10628	10629
43998	m	1918	10628	10629
43999	m	1885	10630	10631
44000	f	1887	10630	10631
44001	f	1917	11592	11593
44002	f	1921	11592	11593
44003	m	1923	11592	11593
44004	m	1925	11592	11593
44005	f	1893	10630	10631
44006	m	1897	10630	10631
44007	m	1899	10630	10631
44008	m	1901	10630	10631
44010	m	1900	10634	10635
44011	f	1902	10634	10635
44012	m	1908	11594	11595
44013	f	1911	11594	11595
44016	m	1920	11594	11595
44017	m	1913	10636	10637
44018	m	1915	10636	10637
44019	m	1918	10636	10637
44020	f	1922	10636	10637
44021	m	1928	10636	10637
44022	f	1925	10638	10639
44023	m	1927	10638	10639
44024	m	1929	10638	10639
44025	f	1933	10638	10639
44026	m	1934	10638	10639
44027	f	1951	10638	10639
44028	m	1919	10640	10641
44029	m	1926	10640	10641
44030	f	1897	10642	10643
44031	f	1898	10642	10643
44032	m	1900	10642	10643
44033	m	1903	10642	10643
44034	f	1905	10642	10643
44035	m	1922	10644	10645
44036	m	1923	10644	10645
44037	m	1925	10644	10645
44038	m	1927	10644	10645
44039	f	1860	10647	10857
44040	m	1863	10647	10857
44042	f	1923	11596	11597
44043	f	1927	11596	11597
44044	f	1925	11596	11597
44045	f	1927	11596	11597
44046	f	1931	11596	11597
44047	m	1917	11596	11597
44049	m	1921	11596	11597
44051	m	1874	10647	10648
44052	m	1875	10647	10648
44053	m	1865	10649	10650
44054	m	1870	10649	10650
44055	m	1875	10649	10650
44056	m	1882	10649	10650
44057	m	1885	10649	10650
44059	m	1904	10651	10652
44060	m	1906	10651	10652
44061	m	1908	10651	10652
44062	f	1910	10651	10652
44063	f	1911	10651	10652
44064	m	1913	10651	10652
44065	m	1919	10651	10652
44066	f	1917	10651	10652
44067	m	1915	10651	10652
44068	m	1909	10653	10654
44069	m	1910	10653	10654
44070	f	1912	10653	10654
44071	m	1915	10653	10654
44072	f	1918	10653	10654
44073	m	1922	10653	10654
44074	f	1923	10653	10654
44075	f	1926	10655	10656
44076	m	1927	10655	10656
44077	m	1933	10655	10656
44078	f	1894	4073	4074
44080	f	1917	11598	11599
44081	m	1912	11598	11599
44082	f	1905	10663	10664
44083	m	1907	10663	10664
44085	f	1913	10663	10664
44086	f	1913	10663	10664
44087	m	1919	10663	10664
44088	m	1925	10663	10664
44089	m	1892	10665	10666
44090	m	1895	10665	10666
44091	f	1898	10665	10666
44092	m	1904	10665	10666
44093	m	1907	10665	10666
44094	f	1908	10667	10668
44095	f	1910	10667	10668
44096	f	1911	10667	10668
44097	f	1915	10667	10668
44098	m	1918	10667	10668
44099	f	1919	10667	10668
44100	m	1921	10667	10668
44101	f	1890	10669	10670
44102	f	1893	10669	10670
44103	f	1886	10679	10680
44104	f	1883	10679	10680
44105	f	1887	10679	10680
44106	f	1890	10679	10680
44107	f	1891	10679	10680
44108	f	1907	10681	10682
44109	m	1909	10681	10682
44110	m	1912	10681	10682
44111	f	1918	10685	10686
44113	m	1892	10687	10688
44114	f	1897	10687	10688
44115	m	1897	10689	10690
44116	f	1899	10689	10690
44117	m	1904	10691	10692
44118	m	1870	10693	10694
44119	m	1872	10693	10694
44120	m	1874	10693	10694
44121	m	1876	10693	10694
44122	f	1878	10693	10694
44123	m	1880	10693	10694
44124	m	1882	10693	10694
44125	f	1884	10693	10694
44126	f	1888	10693	10694
44127	m	1890	10693	10694
44128	f	1894	10693	10694
44129	m	1939	4535	4536
44130	f	1942	4535	4536
44131	m	1937	4535	4536
44132	m	1969	11610	11611
44133	m	1971	11610	11611
44134	m	1974	11610	11611
44135	f	1976	11610	11611
44136	m	1979	11610	11611
44137	f	1974	7555	7556
44138	f	1901	10695	10696
44139	f	1903	10695	10696
44140	m	1832	10698	10699
44141	m	1833	10698	10699
44142	f	1835	10698	10699
44143	m	1838	10698	10699
44144	m	1842	10698	10699
44145	f	1848	10698	10699
44146	f	1885	10704	10705
44147	m	1887	10704	10705
44148	f	1892	10704	10705
44149	m	1894	10704	10705
44150	f	1898	10704	10705
44151	f	1902	10707	10708
44152	m	1861	911	912
44153	f	1862	911	912
44154	f	1892	10711	10712
44155	f	1895	10711	10712
44156	f	1900	10711	10712
44157	f	1908	10711	10712
44158	f	1921	10713	10714
44159	f	1923	10713	10714
44160	m	1925	10713	10714
44161	m	1926	10713	10714
44162	f	1927	10715	10716
44163	f	1929	10715	10716
44164	f	1928	11612	11613
44165	m	1929	11612	11613
44166	m	1918	10725	10726
44167	f	1920	10725	10726
44168	m	1922	10725	10726
44169	f	1924	10725	10726
44170	f	1927	10725	10726
44171	f	1928	10725	10726
44172	f	1930	10725	10726
44173	m	1892	10727	10728
44174	f	1908	10727	10728
44175	m	1912	10727	10728
44176	f	1914	10727	10728
44177	f	1915	10727	10728
44178	m	1938	10729	10730
44179	m	1943	10729	10730
44180	m	1947	10729	10730
44181	f	1941	10729	10730
44182	f	1945	10729	10730
44183	f	1949	10729	10730
44184	m	1935	10729	10730
44185	f	1912	10717	10718
44186	f	1920	10717	10718
44187	m	1924	10717	10718
44188	m	1727	10746	10747
44189	f	1729	10746	10747
44190	f	1731	10746	10747
44191	m	1733	10746	10747
44192	m	1735	10746	10747
44193	m	1738	10746	10747
44194	f	1737	10748	10749
44195	f	1739	10748	10749
44196	m	1742	10748	10749
44197	f	1913	10753	10754
44198	m	1924	10753	10755
44199	m	1917	10756	10757
44200	f	1921	10756	10757
44201	f	1780	10768	10769
44202	f	1792	10768	10769
44203	f	1822	10770	10771
44204	m	1825	10770	10771
44205	f	1827	10770	10771
44206	f	1757	10793	10794
44208	m	1877	1564	1565
44209	f	1875	1122	1123
44210	m	1892	1122	1123
44211	f	1878	1122	1123
44212	f	1704	10742	10743
44213	m	1714	10742	10743
44214	f	1720	10742	10743
44215	m	1962	11627	11628
44216	f	1963	11627	11628
44217	f	1964	11627	11628
44218	f	1972	11627	11628
44219	m	1940	11625	11626
44220	f	1922	8505	8506
44221	f	1924	8505	8506
44222	m	1928	8505	8506
44223	m	1971	8968	8969
44224	f	1949	11629	11630
44225	f	1950	11629	11630
44226	f	1953	11629	11630
44227	f	1955	11629	11630
44228	f	1964	11629	11630
44229	m	1744	10807	10808
44230	m	1746	10807	10808
44231	m	1766	10807	10811
44232	f	1783	10814	10816
44233	f	1786	10814	10816
44234	m	1780	10837	10838
44235	f	1898	10841	10842
44236	m	1895	10841	10842
44237	f	1774	10845	10846
44238	f	1776	10845	10846
44239	m	1778	10845	10846
44240	f	1779	10845	10846
44241	f	1780	10845	10846
44242	f	1782	10845	10846
44243	f	1787	10845	10846
44244	f	1789	10845	10846
44245	f	1792	10845	10846
44246	m	1879	10849	10850
44247	f	1885	10849	10850
44248	f	1887	10849	10850
44249	f	1889	10849	10850
44250	f	1904	10858	10859
44251	f	1923	10860	10861
44252	m	1926	10860	10861
44253	m	1928	10860	10861
44254	f	1933	10860	10861
44255	f	1940	10860	10861
44256	f	1935	10860	10861
44258	m	1869	10865	10866
44260	f	1872	10865	10866
44261	m	1908	10867	10868
44262	m	1815	10875	10874
44263	m	1929	7228	7229
44264	f	1948	10880	10881
44265	m	1951	10880	10881
44266	m	1903	10882	10883
44267	m	1904	10882	10883
44268	f	1909	10882	10883
44269	m	1912	10882	10883
44270	f	1922	10882	10883
44271	f	1926	10882	10883
44272	f	1956	10892	10893
44273	m	1958	10892	10893
44274	m	1936	10898	10899
44275	f	1937	10898	10899
44276	f	1942	10898	10899
44277	m	1894	10906	10907
44278	m	1924	10908	10909
44279	f	1926	10908	10909
44280	f	1948	10914	10915
44281	m	1884	10938	10947
44282	m	1886	10938	10947
44283	m	1888	10938	10947
44284	m	1892	10938	10947
44285	m	1897	10938	10947
44286	f	1926	10946	10941
44287	f	1916	10948	10949
44288	m	1723	10971	10972
44289	m	1724	10971	10972
44290	m	1720	10971	10973
44291	m	1723	10971	10973
44292	m	1725	10971	10973
44293	m	1901	1957	1956
44294	m	1884	11638	11639
44295	m	1857	11642	11643
44296	f	1862	11642	11643
44297	m	1865	11642	11643
44298	f	1862	11636	11637
44299	f	1864	11636	11637
44300	m	1869	11636	11637
44301	m	1872	11636	11637
44302	f	1872	11636	11637
44303	m	1877	11636	11637
44304	f	1926	10975	10976
44305	f	1973	10981	10982
44306	m	1927	10983	10984
44307	m	1929	10983	10984
44308	m	1965	10996	10997
44309	m	1966	10996	10997
44310	f	1971	10996	10997
44311	f	1973	10996	10997
44312	f	1954	10998	10999
44313	m	1955	10998	10999
44314	f	1957	10998	10999
44315	f	1959	10998	10999
44316	f	1961	10998	10999
44317	m	1963	10998	10999
44318	f	1971	10998	10999
44319	m	1962	11001	11000
44320	m	1965	11001	11000
44321	f	1967	11001	11000
44322	m	1968	11001	11000
44323	f	1971	11001	11000
44324	m	1874	1054	1055
44325	f	1904	11646	11647
44326	m	1906	11646	11647
44327	m	1911	11646	11647
44328	m	1913	11646	11647
44329	m	1920	11646	11647
44330	f	1910	11013	11012
44331	m	1916	11015	11014
44332	m	1890	11016	11017
44333	m	1891	11016	11017
44334	f	1894	11016	11017
44335	m	1959	11023	11022
44336	f	1929	11024	11025
44337	m	1931	11024	11025
44338	f	1930	11027	11026
44339	f	1931	11027	11026
44340	m	1951	11032	11033
44341	m	1953	11032	11033
44342	f	1955	11032	11033
44343	f	1957	11032	11033
44344	f	1958	11032	11033
44345	f	1960	11032	11033
44346	f	1962	11032	11033
44347	f	1964	11032	11033
44348	f	1966	11032	11033
44349	f	1968	11032	11033
44350	m	1937	11034	11035
44351	f	1939	11034	11035
44352	f	1931	11041	11042
44353	f	1933	11041	11042
44354	m	1933	11043	11044
44355	f	1918	11045	11046
44356	f	1920	11045	11046
44357	f	1922	11045	11046
44358	m	1925	11045	11046
44359	f	1928	11045	11046
44360	f	1902	11049	11050
44361	f	1903	11049	11050
44362	m	1911	11049	11050
44363	f	1901	11051	11052
44364	f	1904	11051	11052
44365	m	1908	11051	11052
44366	f	1911	11053	11054
44367	m	1913	11053	11054
44368	f	1899	11650	11651
44369	f	1901	11650	11651
44370	m	1903	11650	11651
44371	f	1904	11650	11651
44372	m	1906	11650	11651
44373	f	1869	11055	11056
44374	m	1944	11061	11062
44375	m	1946	11061	11062
44376	m	1948	11061	11062
44377	m	1952	11061	11062
44378	m	1954	11061	11062
44379	m	1952	11067	11068
44380	f	1955	11067	11068
44381	m	1958	11067	11068
44382	m	1961	11067	11068
44383	f	1963	11067	11068
44384	m	1921	11069	11070
44385	f	1922	11069	11070
44386	f	1927	11069	11070
44387	f	1929	11069	11070
44388	m	1932	11069	11070
44389	m	1975	11071	11072
44390	m	1977	11071	11072
44391	m	1886	11075	11076
44392	m	1888	11075	11076
44393	m	1893	11075	11076
44394	f	1942	11077	11078
44395	f	1944	11077	11078
44396	m	1946	11077	11078
44397	f	1948	11077	11078
44398	f	1950	11077	11078
44399	m	1897	11079	11080
44400	m	1899	11079	11080
44401	f	1905	11079	11080
44402	f	1904	11079	11080
44403	m	1933	11663	11664
44404	m	1937	11663	11664
44405	m	1943	11663	11664
44406	m	1927	11081	11082
44407	m	1929	11081	11082
44408	m	1869	11665	11666
44409	f	1875	11665	11666
44410	m	1876	11665	11666
44411	m	1882	11665	11666
44412	m	1918	11091	11092
44413	m	1919	11091	11092
44414	m	1920	11095	11096
44415	m	1921	11095	11096
44416	f	1923	11095	11096
44417	f	1925	11095	11096
44418	m	1927	11095	11096
44419	f	1874	11103	11104
44420	f	1879	11103	11104
44421	f	1881	11103	11104
44422	f	1887	11103	11104
44423	f	1889	11103	11104
44424	m	1892	11103	11104
44425	m	1894	11103	11104
44426	m	1925	11107	11108
44428	m	1935	11107	11108
44429	m	1928	11109	11110
44430	f	1930	11109	11110
44431	f	1932	11109	11110
44432	f	1934	11109	11110
44433	f	1936	11109	11110
44434	m	1922	11119	11120
44435	f	1924	11119	11120
44436	m	1926	11119	11120
44437	f	1928	11119	11120
44438	f	1918	11125	11126
44439	m	1916	11123	11124
44440	m	1907	11127	11128
44441	m	1924	11127	11128
44442	f	1911	11129	11130
44443	f	1943	11137	11138
44444	m	1946	11137	11138
44445	m	1948	11137	11138
44446	m	1949	11137	11138
44447	m	1951	11137	11138
44448	m	1952	11137	11138
44450	m	1957	11137	11138
44451	f	1958	11137	11138
44452	f	1961	11137	11138
44454	f	1903	11150	11151
44456	m	1928	10709	10710
44457	m	1926	10709	10710
44458	m	1932	10709	10710
44459	m	1929	10709	10710
44460	f	1945	10709	10710
44461	m	1934	10709	10710
44462	f	1936	10709	10710
44463	f	1939	10709	10710
44464	m	1942	10709	10710
44465	f	1928	11685	11686
44466	m	1927	11685	11686
44467	f	1935	11685	11686
44469	f	1931	11685	11686
44470	m	1938	11685	11686
44471	f	1886	11154	11155
44472	m	1888	11154	11155
44473	m	1890	11154	11155
44474	m	1891	11154	11155
44475	f	1893	11154	11155
44476	m	1897	11154	11155
44477	m	1956	11157	11158
44478	f	1958	11157	11158
44479	m	1963	11159	11160
44480	m	1964	11159	11160
44481	m	1965	11159	11160
44482	m	1968	11159	11160
44483	m	1969	11159	11160
44484	m	1974	11161	11162
44485	f	1967	11163	11164
44486	f	1968	11163	11164
44487	m	1970	11163	11164
44488	f	1973	11165	11164
44489	f	1974	11165	11164
44490	f	1869	11217	11218
44491	m	1870	11217	11218
44492	m	1973	11217	11218
44494	f	1879	11217	11218
44495	m	1972	11191	11192
44496	m	1974	11191	11192
44497	m	1976	11191	11192
44498	m	1977	11191	11192
44499	f	1991	11193	11194
44500	f	1993	11193	11194
44501	f	1995	11193	11194
44502	f	1997	11193	11194
44503	m	1999	11193	11194
44504	f	1998	11195	11196
44505	f	1894	11205	11206
44506	f	1899	11205	11206
44507	f	1903	11205	11206
44508	m	1977	11207	11208
44509	m	1979	11207	11208
44510	f	1966	11209	11210
44511	m	1875	11211	11212
44512	f	1876	11211	11212
44513	m	1879	11211	11212
44514	f	1884	11211	11212
44515	m	1968	11213	11214
44516	m	1975	11213	11214
44517	f	1976	11227	11228
44518	m	1980	11227	11228
44519	m	1959	11229	11230
44520	m	1968	11231	11232
44521	f	1947	11237	11238
44522	m	1949	11237	11238
44523	f	1905	11239	11240
44524	m	1907	11239	11240
44525	f	1909	11239	11240
44526	f	1911	11239	11240
44527	m	1912	11239	11240
44528	f	1915	11239	11240
44529	m	1921	11239	11240
44530	m	1920	11239	11240
44531	f	1924	11239	11240
44532	f	1862	11241	11242
44533	f	1868	11241	11242
44534	f	1869	11241	11242
44535	m	1873	11241	11242
44536	m	1966	11247	11248
44537	f	1970	11247	11248
44538	m	1965	11249	11250
44539	f	1966	11249	11250
44540	f	1968	11249	11250
44541	m	1957	11251	11252
44542	f	1959	11251	11252
44543	f	1961	11251	11252
44544	f	1962	11251	11252
44545	f	1964	11251	11252
44546	m	1966	11251	11252
44547	f	1968	11251	11252
44548	m	1889	11261	11262
44549	f	1894	11261	11262
44550	f	1897	11261	11262
44551	f	1899	11261	11262
44552	f	1904	11261	11262
44553	f	1979	11694	11695
44554	f	1981	11694	11695
44555	m	1964	11694	11695
44556	m	1968	11694	11695
44557	m	1962	11267	11268
44558	m	1950	11269	11270
44559	f	1952	11269	11270
44560	m	1955	11269	11270
44561	m	1972	11271	11272
44562	f	1910	11273	11274
44563	f	1912	11273	11274
44564	f	1915	11273	11274
44565	m	1919	11273	11274
44566	f	1928	11275	11276
44567	m	1928	11278	11279
44568	m	1932	11278	11279
44569	m	1988	11280	11281
44570	m	1990	11280	11281
44571	m	1992	11280	11281
44572	m	1960	11286	11287
44573	m	1961	11286	11287
44574	m	1977	11286	11287
44575	m	1980	11286	11287
44576	m	1981	11291	11292
44577	f	1983	11291	11292
44578	f	1985	11291	11292
44579	f	1987	11291	11292
44580	f	1989	11291	11292
44581	m	1990	11291	11292
44582	m	1912	11293	11294
44583	m	1914	11293	11294
44584	f	1920	11297	11298
44585	f	1922	11297	11298
44586	m	1925	11297	11298
44587	m	1925	11297	11298
44588	m	1927	11297	11298
44589	f	1919	11297	11298
44590	f	1919	11301	11302
44592	m	1925	11301	11302
44593	m	1921	11301	11302
44594	f	1973	11309	11310
44595	f	1909	11311	11312
44596	m	1911	11311	11312
44597	m	1921	11311	11312
44598	m	1925	11311	11312
44599	m	1928	11311	11312
44600	m	1929	11311	11312
44601	m	1931	11311	11312
44602	f	1933	11311	11312
44603	f	1935	11311	11312
44604	m	1912	11315	11316
44605	f	1913	11315	11316
44606	f	1917	11315	11316
44607	f	1919	11315	11316
44608	m	1963	11319	11320
44609	m	1959	11327	11328
44610	m	1952	11329	11330
44611	m	1954	11329	11330
44612	m	1956	11329	11330
44613	f	1958	11329	11330
44616	f	1956	11333	11334
44617	m	1958	11333	11334
44618	m	1960	11333	11334
44619	m	1975	11341	11342
44620	m	1979	11341	11342
